Articolo Venduto,Date,Articolo - Listino,Colore,Taglia,Categoria,Genere,Posto,CASH,Sconto,Prezzo vendita,Costo acquisto + IVA,Netto,Margine %,Inventario,Prezzo di acquisto," IVA",Prezzo listino,IVA %,Margine,Costo,Prezzo di vendita,Data,Variazione prezzo
Neoprene,"January 3, 2025",Neoprene Lungo CS Rov. (https://www.notion.so/Neoprene-Lungo-CS-Rov-115f56f3c32b8040bccff51855b071d2?pvs=21),Blu,53,Neoprene,Donna,Colle Val D'Elsa,No,,75,45.25,29.75,1.616071428571,,28,17.25,75,,,,,,
Neoprene,"January 3, 2025",Neoprene Lungo CS Rov. (https://www.notion.so/Neoprene-Lungo-CS-Rov-115f56f3c32b8040bccff51855b071d2?pvs=21),Blu,53,Neoprene,Donna,Colle Val D'Elsa,No,,75,45.25,29.75,1.616071428571,,28,17.25,75,,,,,,
Eco Fur,"January 3, 2025",Eco Fur Corto Vis CF (https://www.notion.so/Eco-Fur-Corto-Vis-CF-170f56f3c32b805f930cfe1f210544b7?pvs=21),Camel,S,Eco Fur,Donna,Colle Val D'Elsa,No,,65,39.95,25.05,1.598,,25,14.95,65,,,,,,
Eco Fur,"January 3, 2025",Eco Fur CAL (https://www.notion.so/Eco-Fur-CAL-14af56f3c32b80f5a151d0b7ff28c916?pvs=21),Nero,57,Eco Fur,Donna,Colle Val D'Elsa,No,,75,42.25,32.75,1.69,,25,17.25,75,,,,,,
Eco Fur,"January 3, 2025",Eco Fur Mantella (https://www.notion.so/Eco-Fur-Mantella-15df56f3c32b80c89becf738918398a2?pvs=21),Marrone,One Size,Eco Fur,Donna,Colle Val D'Elsa,No,,45,15.35,29.65,3.07,,5,10.35,45,,,,,,
Eco Fur,"January 3, 2025",Eco Fur Gio Cintura CF (https://www.notion.so/Eco-Fur-Gio-Cintura-CF-170f56f3c32b80329907e279640cbac6?pvs=21),Panna,XL,Eco Fur,Donna,Colle Val D'Elsa,No,,95,51.85,43.15,1.728333333333,,30,21.85,95,,,,,,
Invernale,"January 3, 2025",75 Panno (https://www.notion.so/75-Panno-154f56f3c32b80d4aca1d2b2f7429767?pvs=21),Nero,2XL,Eco Fur,Donna,Colle Val D'Elsa,No,,75,47.25,27.75,1.575,,30,17.25,75,,,,,,
Murmansky,"January 3, 2025",Murmansky (https://www.notion.so/Murmansky-176f56f3c32b8081bfcbea77adc54cab?pvs=21),Blu,One Size,Pelliccia,Donna,Colle Val D'Elsa,No,,250,62.5,187.5,12.5,,5,57.5,250,,,,,,
Neoprene,"December 29, 2024",Neoprene Lungo CS Rov. (https://www.notion.so/Neoprene-Lungo-CS-Rov-115f56f3c32b8040bccff51855b071d2?pvs=21),Nero,M,Neoprene,Donna,Siena Straordinario,No,,75,45.25,29.75,1.616071428571,,28,17.25,75,,,,,,
Neoprene,"December 29, 2024",Neoprene Lungo Fly (https://www.notion.so/Neoprene-Lungo-Fly-138f56f3c32b80a5884df86c3cbb20ae?pvs=21),Nero,M,Neoprene,Donna,Siena Straordinario,No,,75,47.25,27.75,1.575,,30,17.25,75,,,,,,
K-Way,"December 29, 2024",K-Way Peso Lungo (https://www.notion.so/K-Way-Peso-Lungo-1cc1df5fab6a4ce6b6e1ab92b6cfdf89?pvs=21),Nero,L,K-Way,Donna,Siena Straordinario,No,,65,36.95,28.05,1.679545454545,,22,14.95,65,,,,,,
Neoprene,"December 29, 2024",Neoprene Corto IS (https://www.notion.so/Neoprene-Corto-IS-117f56f3c32b8022bd9dcac86ea5d10c?pvs=21),Nero,2XL,Neoprene,Donna,Siena Straordinario,No,,75,45.25,29.75,1.616071428571,,28,17.25,75,,,,,,
Neoprene,"December 29, 2024",Neoprene Scii (https://www.notion.so/Neoprene-Scii-117f56f3c32b808e9eeafe57767452ec?pvs=21),Bianco,S,Neoprene,Donna,Siena Straordinario,No,,65,34.95,30.05,1.7475,,20,14.95,65,,,,,,
Neoprene,"December 29, 2024",Neoprene Corto CS Rov. (https://www.notion.so/Neoprene-Corto-CS-Rov-156f56f3c32b8084a4dbd4b586f72a14?pvs=21),Nero,M,Neoprene,Donna,Siena Straordinario,No,,75,42.25,32.75,1.69,,25,17.25,75,,,,,,
Neoprene,"December 29, 2024",Neoprene Corto IS (https://www.notion.so/Neoprene-Corto-IS-117f56f3c32b8022bd9dcac86ea5d10c?pvs=21),Nero,S,Neoprene,Donna,Siena Straordinario,No,,75,45.25,29.75,1.616071428571,,28,17.25,75,,,,,,
K-Way,"December 29, 2024",K-Way Peso Corto (https://www.notion.so/K-Way-Peso-Corto-9bdc95352b494f0d92258347c11853d1?pvs=21),Nero,M,Neoprene,Donna,Siena Straordinario,No,,55,30.65,24.35,1.702777777778,,18,12.65,55,,,,,,
Eco Fur,"December 29, 2024",Eco Fur Gilet Sciancrato (https://www.notion.so/Eco-Fur-Gilet-Sciancrato-14af56f3c32b80d7a489e53cd5c9c240?pvs=21),Nero,S,Eco Fur,Donna,Siena Straordinario,No,,65,39.95,25.05,1.598,,25,14.95,65,,,,,,
Eco Fur,"December 29, 2024",Eco Fur STK Lunga (https://www.notion.so/Eco-Fur-STK-Lunga-13ef56f3c32b80378c74f074d8b41689?pvs=21),Nero,M,Eco Fur,Donna,Siena Straordinario,No,,45,15.35,29.65,3.07,,5,10.35,45,,,,,,
Eco Fur,"December 29, 2024",Eco Fur CAL (https://www.notion.so/Eco-Fur-CAL-14af56f3c32b80f5a151d0b7ff28c916?pvs=21),Nero,47,Eco Fur,Donna,Siena Straordinario,No,,75,42.25,32.75,1.69,,25,17.25,75,,,,,,
Eco Fur,"December 29, 2024",Eco Fur STK Lunga (https://www.notion.so/Eco-Fur-STK-Lunga-13ef56f3c32b80378c74f074d8b41689?pvs=21),Nero,48,Eco Fur,Donna,Siena Straordinario,No,,45,15.35,29.65,3.07,,5,10.35,45,,,,,,
Eco Fur,"December 29, 2024",Eco Fur STK Lunga (https://www.notion.so/Eco-Fur-STK-Lunga-13ef56f3c32b80378c74f074d8b41689?pvs=21),Marrone,M,Eco Fur,Donna,Siena Straordinario,No,,45,15.35,29.65,3.07,,5,10.35,45,,,,,,
Eco Fur,"December 29, 2024",Eco Fur STK Lunga (https://www.notion.so/Eco-Fur-STK-Lunga-13ef56f3c32b80378c74f074d8b41689?pvs=21),Nero,50,Eco Fur,Donna,Siena Straordinario,No,,45,15.35,29.65,3.07,,5,10.35,45,,,,,,
Lapin,"December 29, 2024",Pelliccia (https://www.notion.so/Pelliccia-116f56f3c32b8013aadac721b2beb71c?pvs=21),Grigio,One Size,Pelliccia,Donna,Siena Straordinario,No,-20,120,32.6,87.4,6.52,,5,27.6,100,,,,,,
Invernale,"December 29, 2024",75 Panno (https://www.notion.so/75-Panno-154f56f3c32b80d4aca1d2b2f7429767?pvs=21),Nero,2XL,Invernale,Donna,Siena Straordinario,No,,75,47.25,27.75,1.575,,30,17.25,75,,,,,,
Impermeabile,"December 29, 2024",85 Peso (https://www.notion.so/85-Peso-115f56f3c32b8018b72bf77aa5407c14?pvs=21),Tortora,XL,Invernale,Donna,Siena Straordinario,No,,85,47.55,37.45,1.698214285714,,28,19.55,85,,,,,,
Impermeabile,"December 29, 2024",85 Peso (https://www.notion.so/85-Peso-115f56f3c32b8018b72bf77aa5407c14?pvs=21),Verde,L,Invernale,Donna,Siena Straordinario,No,,85,47.55,37.45,1.698214285714,,28,19.55,85,,,,,,
200g,"December 29, 2024",200g Pelo Collo (https://www.notion.so/200g-Pelo-Collo-166f56f3c32b80efb1d9c960547fdfb0?pvs=21),Argento,51,Invernale,Donna,Siena Straordinario,No,,85,44.55,40.45,1.782,,25,19.55,85,,,,,,
Lapin,"December 29, 2024",Pelliccia (https://www.notion.so/Pelliccia-116f56f3c32b8013aadac721b2beb71c?pvs=21),Marrone,One Size,Pelliccia,Donna,Siena Straordinario,No,-150,250,62.5,187.5,12.5,,5,57.5,100,,,,,,
Lapin,"December 29, 2024",Pelliccia (https://www.notion.so/Pelliccia-116f56f3c32b8013aadac721b2beb71c?pvs=21),Rosso,One Size,Pelliccia,Donna,Siena Straordinario,No,-20,120,32.6,87.4,6.52,,5,27.6,100,,,,,,
Pelle Barone,"December 29, 2024",Pelle Michele (https://www.notion.so/Pelle-Michele-115f56f3c32b809bb1d0f5578eb2eda3?pvs=21),Nero,2XL,Pelle,Uomo,Siena Straordinario,No,29,260,184.8,75.2,1.4784,,125,59.8,289,,,,,,
100g,"December 29, 2024",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Nero,2XL,100G,Donna,Siena Straordinario,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
Piumino,"December 30, 2024",Piuma Over (https://www.notion.so/Piuma-Over-4e7852d3b8bf48b0b8e90ed85cc8e2bb?pvs=21),Marrone,L,Piumino,Donna,Cure,No,,65,39.95,25.05,1.598,,25,14.95,65,,,,,,
Neoprene,"January 6, 2025",Neoprene Scii Rov. (https://www.notion.so/Neoprene-Scii-Rov-144f56f3c32b80d0a5a7efcd1153dc8e?pvs=21),Nero,S,Neoprene,Donna,Campo Di Marte Straordinario,No,,75,45.25,29.75,1.616071428571,,28,17.25,75,,,,,,
Neoprene,"January 6, 2025",Neoprene Corto IS Pelo (https://www.notion.so/Neoprene-Corto-IS-Pelo-138f56f3c32b80208f62db90ba6c1db2?pvs=21),Nero,2XL,Neoprene,Donna,Campo Di Marte Straordinario,No,,75,49.25,25.75,1.5390625,,32,17.25,75,,,,,,
Neoprene,"January 6, 2025",Neoprene Corto IS (https://www.notion.so/Neoprene-Corto-IS-117f56f3c32b8022bd9dcac86ea5d10c?pvs=21),Nero,2XL,Neoprene,Donna,Campo Di Marte Straordinario,No,,75,45.25,29.75,1.616071428571,,28,17.25,75,,,,,,
Neoprene,"January 6, 2025",Neoprene Corto IS (https://www.notion.so/Neoprene-Corto-IS-117f56f3c32b8022bd9dcac86ea5d10c?pvs=21),Nero,XL,Neoprene,Donna,Campo Di Marte Straordinario,No,,75,45.25,29.75,1.616071428571,,28,17.25,75,,,,,,
Neoprene,"January 6, 2025",Neoprene Corto IS Pelo (https://www.notion.so/Neoprene-Corto-IS-Pelo-138f56f3c32b80208f62db90ba6c1db2?pvs=21),Bianco,S,Neoprene,Donna,Campo Di Marte Straordinario,No,,75,49.25,25.75,1.5390625,,32,17.25,75,,,,,,
Neoprene,"January 6, 2025",Neoprene Uomo Rov (https://www.notion.so/Neoprene-Uomo-Rov-14af56f3c32b8062a5fbcd85e4e33767?pvs=21),Nero,M,Neoprene,Uomo,Campo Di Marte Straordinario,No,,75,47.25,27.75,1.575,,30,17.25,75,,,,,,
Eco Fur,"January 6, 2025",Eco Fur STK Corta (https://www.notion.so/Eco-Fur-STK-Corta-144f56f3c32b8057ab4cdb6eec5c87ef?pvs=21),Bluette,S,Eco Fur,Donna,Campo Di Marte Straordinario,No,,45,15.35,29.65,3.07,,5,10.35,45,,,,,,
Eco Fur,"January 6, 2025",Eco Fur Mantella (https://www.notion.so/Eco-Fur-Mantella-15df56f3c32b80c89becf738918398a2?pvs=21),Marrone,One Size,Eco Fur,Donna,Campo Di Marte Straordinario,No,,45,15.35,29.65,3.07,,5,10.35,45,,,,,,
Eco Fur,"January 6, 2025",Eco Fur STK Corta (https://www.notion.so/Eco-Fur-STK-Corta-144f56f3c32b8057ab4cdb6eec5c87ef?pvs=21),Bianco,XS,Eco Fur,Donna,Campo Di Marte Straordinario,No,,45,15.35,29.65,3.07,,5,10.35,45,,,,,,
Eco Fur,"January 6, 2025",Eco Fur Volpe Corta CF (https://www.notion.so/Eco-Fur-Volpe-Corta-CF-170f56f3c32b8072b12bce77c14d2dee?pvs=21),Marrone,One Size,Eco Fur,Donna,Campo Di Marte Straordinario,No,,65,39.95,25.05,1.598,,25,14.95,65,,,,,,
Eco Fur,"January 6, 2025",Eco Fur STK CF bott (https://www.notion.so/Eco-Fur-STK-CF-bott-141f56f3c32b809680b8f712b547e81d?pvs=21),Bluette,M,Eco Fur,Donna,Campo Di Marte Straordinario,No,,55,17.65,37.35,3.53,,5,12.65,55,,,,,,
K-Way,"January 6, 2025",K-Way Peso Lungo (https://www.notion.so/K-Way-Peso-Lungo-1cc1df5fab6a4ce6b6e1ab92b6cfdf89?pvs=21),Nero,M,K-Way,Donna,Campo Di Marte Straordinario,No,,65,36.95,28.05,1.679545454545,,22,14.95,65,,,,,,
K-Way,"January 6, 2025",K-Way Peso Lungo (https://www.notion.so/K-Way-Peso-Lungo-1cc1df5fab6a4ce6b6e1ab92b6cfdf89?pvs=21),Nero,XL,K-Way,Donna,Campo Di Marte Straordinario,No,,65,36.95,28.05,1.679545454545,,22,14.95,65,,,,,,
K-Way,"January 6, 2025",K-Way Peso Lungo (https://www.notion.so/K-Way-Peso-Lungo-1cc1df5fab6a4ce6b6e1ab92b6cfdf89?pvs=21),Nero,2XL,K-Way,Donna,Campo Di Marte Straordinario,No,,65,36.95,28.05,1.679545454545,,22,14.95,65,,,,,,
K-Way,"January 6, 2025",K-Way Peso Lungo (https://www.notion.so/K-Way-Peso-Lungo-1cc1df5fab6a4ce6b6e1ab92b6cfdf89?pvs=21),Bianco,3XL,K-Way,Donna,Campo Di Marte Straordinario,No,,65,36.95,28.05,1.679545454545,,22,14.95,65,,,,,,
Parka,"January 6, 2025",Parka Invernale (https://www.notion.so/Parka-Invernale-116f56f3c32b8043a303c837a7dc2b01?pvs=21),Nero,XL,Parka,Donna,Campo Di Marte Straordinario,No,,60,28.8,31.2,1.92,,15,13.8,60,,,,,,
200g,"January 6, 2025",200g Trap Lungo (https://www.notion.so/200g-Trap-Lungo-173f56f3c32b80ebb9bcc423b7f7fd11?pvs=21),Rosa,50,200G,Donna,Campo Di Marte Straordinario,No,,75,37.25,37.75,1.8625,,20,17.25,75,,,,,,
Piumino,"January 6, 2025",Piuma Over Shine (https://www.notion.so/Piuma-Over-Shine-173f56f3c32b802dbc36c67b53d8ffed?pvs=21),Bianco,L,Piumino,Donna,Campo Di Marte Straordinario,No,,55,26.15,28.85,1.937037037037,,13.5,12.65,55,,,,,,
Piumino,"January 6, 2025",Piuma Over Bottone (https://www.notion.so/Piuma-Over-Bottone-173f56f3c32b80838afcdf6bab2e8a6f?pvs=21),Nero,L,Piumino,Donna,Campo Di Marte Straordinario,No,,65,28.45,36.55,2.107407407407,,13.5,14.95,65,,,,,,
Piumino,"January 6, 2025",Piuma Over Bottone (https://www.notion.so/Piuma-Over-Bottone-173f56f3c32b80838afcdf6bab2e8a6f?pvs=21),Nero,XL,Piumino,Donna,Campo Di Marte Straordinario,No,,65,28.45,36.55,2.107407407407,,13.5,14.95,65,,,,,,
Piumino,"January 6, 2025",Piuma Over Bottone (https://www.notion.so/Piuma-Over-Bottone-173f56f3c32b80838afcdf6bab2e8a6f?pvs=21),Nero,M,Piumino,Donna,Campo Di Marte Straordinario,No,,65,28.45,36.55,2.107407407407,,13.5,14.95,65,,,,,,
Invernale,"January 6, 2025",75 Panno (https://www.notion.so/75-Panno-154f56f3c32b80d4aca1d2b2f7429767?pvs=21),Nero,XL,Invernale,Donna,Campo Di Marte Straordinario,No,,75,47.25,27.75,1.575,,30,17.25,75,,,,,,
Abbigliamento,"January 6, 2025",ABB STK 25 (https://www.notion.so/ABB-STK-25-15df56f3c32b80d0b8a8d377d29e8972?pvs=21),Nero,One Size,Abbigliamento,Donna,Campo Di Marte Straordinario,No,,25,10.75,14.25,2.15,,5,5.75,25,,,,,,
Abbigliamento,"January 6, 2025",ABB STK 25 (https://www.notion.so/ABB-STK-25-15df56f3c32b80d0b8a8d377d29e8972?pvs=21),Nero,One Size,Abbigliamento,Donna,Campo Di Marte Straordinario,No,-10,35,13.05,21.95,2.61,,5,8.05,25,,,,,,
100g,"January 6, 2025",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Nero,2XL,100G,Donna,Campo Di Marte Straordinario,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"January 6, 2025",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Nero,2XL,100G,Donna,Campo Di Marte Straordinario,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"January 6, 2025",Neoprene Light 1 MID (https://www.notion.so/Neoprene-Light-1-MID-115f56f3c32b80cb9651e63291e98367?pvs=21),Nero,M,100G,Donna,Campo Di Marte Straordinario,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
100g,"January 6, 2025",Fly Giacca (https://www.notion.so/Fly-Giacca-115f56f3c32b804297cfde9efb04945a?pvs=21),Nero,S,100G,Donna,Campo Di Marte Straordinario,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
Neoprene,"January 6, 2025",Neoprene Lungo IS (https://www.notion.so/Neoprene-Lungo-IS-115f56f3c32b80639e13f56076072178?pvs=21),Nero,2XL,Neoprene,Donna,Campo Di Marte Straordinario,No,,85,51.55,33.45,1.6109375,,32,19.55,85,,,,,,
Neoprene,"January 6, 2025",Neoprene Lungo Rov. 2 (https://www.notion.so/Neoprene-Lungo-Rov-2-154f56f3c32b80a6805de2b818ce69fb?pvs=21),Blu,49,Neoprene,Donna,Campo Di Marte Straordinario,No,,85,52.55,32.45,1.592424242424,,33,19.55,85,,,,,,
Neoprene,"January 6, 2025",Neoprene Lungo CS Rov. (https://www.notion.so/Neoprene-Lungo-CS-Rov-115f56f3c32b8040bccff51855b071d2?pvs=21),Nero,L,Neoprene,Donna,Campo Di Marte Straordinario,No,,75,45.25,29.75,1.616071428571,,28,17.25,75,,,,,,
Neoprene,"January 6, 2025",Neoprene Corto IS Pelo (https://www.notion.so/Neoprene-Corto-IS-Pelo-138f56f3c32b80208f62db90ba6c1db2?pvs=21),Bianco,L,Neoprene,Donna,Campo Di Marte Straordinario,No,,75,49.25,25.75,1.5390625,,32,17.25,75,,,,,,
Neoprene,"January 6, 2025",Neoprene Corto Fly (https://www.notion.so/Neoprene-Corto-Fly-11ef56f3c32b809a8b3ef8ea4071a00c?pvs=21),Fragola,2XL,Neoprene,Donna,Campo Di Marte Straordinario,No,,65,39.95,25.05,1.598,,25,14.95,65,,,,,,
"Gilet ","January 6, 2025",Gilet Uomo (https://www.notion.so/Gilet-Uomo-12926fe15a294a75a5f174f080d566a4?pvs=21),Blu,XL,Gilet,Donna,Campo Di Marte Straordinario,No,,25,16.25,8.75,1.547619047619,,10.5,5.75,25,,,,,,
100g,"January 4, 2025",HeD CS Plus (https://www.notion.so/HeD-CS-Plus-591d14c6e4834b398952642f11b0a12d?pvs=21),Cipolla,54,100G,Donna,Scandicci,No,,55,34.65,20.35,1.575,,22,12.65,55,,,,,,
Gilet,"January 4, 2025",Gilet CS (https://www.notion.so/Gilet-CS-194026f80de84746ab097ff8b1bd4a21?pvs=21),Nero,L,Gilet,Donna,Scandicci,No,,25,15.75,9.25,1.575,,10,5.75,25,,,,,,
Eco Fur,"January 4, 2025",Eco Fur STK Corta (https://www.notion.so/Eco-Fur-STK-Corta-144f56f3c32b8057ab4cdb6eec5c87ef?pvs=21),Nero,M,Eco Fur,Donna,Scandicci,No,,45,15.35,29.65,3.07,,5,10.35,45,,,,,,
Eco Fur,"January 4, 2025",Eco Fur STK Corta (https://www.notion.so/Eco-Fur-STK-Corta-144f56f3c32b8057ab4cdb6eec5c87ef?pvs=21),Nero,46,Eco Fur,Donna,Scandicci,No,,45,15.35,29.65,3.07,,5,10.35,45,,,,,,
Eco Fur,"January 4, 2025",Eco Fur Volpe Corta CF (https://www.notion.so/Eco-Fur-Volpe-Corta-CF-170f56f3c32b8072b12bce77c14d2dee?pvs=21),Nero,One Size,Eco Fur,Donna,Scandicci,No,,65,39.95,25.05,1.598,,25,14.95,65,,,,,,
Eco Fur,"January 4, 2025",Eco Fur Clip (https://www.notion.so/Eco-Fur-Clip-174f56f3c32b80e89749f911b794b8a0?pvs=21),Marrone,L,Eco Fur,Donna,Scandicci,No,,75,42.25,32.75,1.69,,25,17.25,75,,,,,,
Eco Fur,"January 4, 2025",Eco Fur Coulisse CF (https://www.notion.so/Eco-Fur-Coulisse-CF-174f56f3c32b80409976d2ede3090316?pvs=21),Tortora,L,Eco Fur,Donna,Scandicci,No,,75,42.25,32.75,1.69,,25,17.25,75,,,,,,
Neoprene,"January 4, 2025",Neoprene Lungo CS Rov. (https://www.notion.so/Neoprene-Lungo-CS-Rov-115f56f3c32b8040bccff51855b071d2?pvs=21),Nero,M,Neoprene,Donna,Scandicci,No,,75,45.25,29.75,1.616071428571,,28,17.25,75,,,,,,
Camicia,"December 30, 2024",ABB STK 25 (https://www.notion.so/ABB-STK-25-15df56f3c32b80d0b8a8d377d29e8972?pvs=21),Nero,One Size,Abbigliamento,Donna,Cure,No,,25,10.75,14.25,2.15,,5,5.75,25,,,,,,
Pantalone,"December 30, 2024",ABB STK 25 (https://www.notion.so/ABB-STK-25-15df56f3c32b80d0b8a8d377d29e8972?pvs=21),Nero,One Size,Abbigliamento,Donna,Cure,No,,25,10.75,14.25,2.15,,5,5.75,25,,,,,,
Invernale,"December 30, 2024",75 Panno (https://www.notion.so/75-Panno-154f56f3c32b80d4aca1d2b2f7429767?pvs=21),Verde,2XL,Invernale,Donna,Cure,No,,75,47.25,27.75,1.575,,30,17.25,75,,,,,,
Marabu,"December 30, 2024",Pelliccia (https://www.notion.so/Pelliccia-116f56f3c32b8013aadac721b2beb71c?pvs=21),Blu,50,Pelliccia,Donna,Cure,No,20,80,23.4,56.6,4.68,,5,18.4,100,,,,,,
Gilet,"December 30, 2024",Gilet CS (https://www.notion.so/Gilet-CS-194026f80de84746ab097ff8b1bd4a21?pvs=21),Beige,M,Gilet,Donna,Cure,No,,25,15.75,9.25,1.575,,10,5.75,25,,,,,,
Neoprene,"December 31, 2024",Neoprene Lungo CS Rov. (https://www.notion.so/Neoprene-Lungo-CS-Rov-115f56f3c32b8040bccff51855b071d2?pvs=21),Nero,47,Neoprene,Donna,Campo di Marte,No,,75,45.25,29.75,1.616071428571,,28,17.25,75,,,,,,
Neoprene,"December 31, 2024",Neoprene Lungo Middle (https://www.notion.so/Neoprene-Lungo-Middle-13af56f3c32b8031bf7df75d0583bfc2?pvs=21),Blu,2XL,Neoprene,Donna,Campo di Marte,No,,75,47.25,27.75,1.575,,30,17.25,75,,,,,,
Neoprene,"December 31, 2024",Neoprene Lungo Fly (https://www.notion.so/Neoprene-Lungo-Fly-138f56f3c32b80a5884df86c3cbb20ae?pvs=21),Nero,XL,Neoprene,Donna,Campo di Marte,No,,75,47.25,27.75,1.575,,30,17.25,75,,,,,,
Neoprene,"December 31, 2024",Neoprene Uomo IS (https://www.notion.so/Neoprene-Uomo-IS-15df56f3c32b8013b2f9f75ec827a1f4?pvs=21),Blu,XL,Neoprene,Donna,Campo di Marte,No,,85,52.55,32.45,1.592424242424,,33,19.55,85,,,,,,
Eco Fur,"December 31, 2024",Eco Fur Zip CS Lunga (https://www.notion.so/Eco-Fur-Zip-CS-Lunga-154f56f3c32b80649d61c9148f6ae7c8?pvs=21),Nero,2XL,Neoprene,Donna,Campo di Marte,No,,65,36.95,28.05,1.679545454545,,22,14.95,65,,,,,,
Piumino,"December 31, 2024",Piuma Lungo Cintura (https://www.notion.so/Piuma-Lungo-Cintura-138f56f3c32b800fbab0c6cd55062bf2?pvs=21),Bianco,XL,Piumino,Donna,Campo di Marte,No,,105,54.15,50.85,1.805,,30,24.15,105,,,,,,
Piumino,"December 31, 2024",Piuma Lungo Cintura (https://www.notion.so/Piuma-Lungo-Cintura-138f56f3c32b800fbab0c6cd55062bf2?pvs=21),Petrolio,XL,Piumino,Donna,Campo di Marte,No,20,85,49.55,35.45,1.651666666667,,30,19.55,105,,,,,,
Invernale,"December 31, 2024",75 Panno (https://www.notion.so/75-Panno-154f56f3c32b80d4aca1d2b2f7429767?pvs=21),Verde,2XL,Invernale,Donna,Campo di Marte,No,,75,47.25,27.75,1.575,,30,17.25,75,,,,,,
Lana Merino,"December 31, 2024",Lana Merino (https://www.notion.so/Lana-Merino-154f56f3c32b8015b1fafc3cedf6d6fe?pvs=21),Bordeaux,M,Maglieria,Donna,Campo di Marte,No,,35,13.05,21.95,2.61,,5,8.05,35,,,,,,
Abbigliamento,"December 31, 2024",ABB STK 25 (https://www.notion.so/ABB-STK-25-15df56f3c32b80d0b8a8d377d29e8972?pvs=21),ANON,ANON,Abbigliamento,Donna,Campo di Marte,No,,25,10.75,14.25,2.15,,5,5.75,25,,,,,,
Abbigliamento,"December 31, 2024",ABB STK 25 (https://www.notion.so/ABB-STK-25-15df56f3c32b80d0b8a8d377d29e8972?pvs=21),ANON,ANON,Abbigliamento,Donna,Campo di Marte,No,,25,10.75,14.25,2.15,,5,5.75,25,,,,,,
Murmansky,"December 31, 2024",Murmansky (https://www.notion.so/Murmansky-176f56f3c32b8081bfcbea77adc54cab?pvs=21),Verde,50,Pelliccia,Donna,Campo di Marte,Yes,20,230,57.9,172.1,11.58,,5,52.9,250,,,,,,
Pelliccia,"December 31, 2024",Pelliccia (https://www.notion.so/Pelliccia-116f56f3c32b8013aadac721b2beb71c?pvs=21),Nero,One Size,Pelliccia,Donna,Campo di Marte,No,-20,120,32.6,87.4,6.52,,5,27.6,100,,,,,,
Pelliccia,"December 31, 2024",Pelliccia (https://www.notion.so/Pelliccia-116f56f3c32b8013aadac721b2beb71c?pvs=21),Blu,One Size,Pelliccia,Donna,Campo di Marte,No,-20,120,32.6,87.4,6.52,,5,27.6,100,,,,,,
Pelliccia Agnello,"January 7, 2025",Pelliccia (https://www.notion.so/Pelliccia-116f56f3c32b8013aadac721b2beb71c?pvs=21),Nero,One Size,Pelliccia,Donna,Campo di Marte,No,,100,28,72,5.6,,5,23,100,,,,,,
100g,"January 7, 2025",Fly CS (https://www.notion.so/Fly-CS-118f56f3c32b80729618f752e76fb7ec?pvs=21),Pistacchio,XL,100G,Donna,Campo di Marte,No,,45,29.35,15.65,1.544736842105,,19,10.35,45,,,,,,
Neoprene,"January 7, 2025",Neoprene Corto Fly (https://www.notion.so/Neoprene-Corto-Fly-11ef56f3c32b809a8b3ef8ea4071a00c?pvs=21),Nero,L,Neoprene,Donna,Campo di Marte,No,,65,39.95,25.05,1.598,,25,14.95,65,,,,,,
Piumino,"January 7, 2025",Piuma Lungo Cintura (https://www.notion.so/Piuma-Lungo-Cintura-138f56f3c32b800fbab0c6cd55062bf2?pvs=21),Petrolio,2XL,Piumino,Donna,Campo di Marte,No,,105,54.15,50.85,1.805,,30,24.15,105,,,,,,
100g,"January 7, 2025",HeD CS Plus (https://www.notion.so/HeD-CS-Plus-591d14c6e4834b398952642f11b0a12d?pvs=21),Cipolla,XL,100G,Donna,Campo di Marte,No,,55,34.65,20.35,1.575,,22,12.65,55,,,,,,
Neoprene Lungo,"January 8, 2025",Neoprene Lungo CS Rov. (https://www.notion.so/Neoprene-Lungo-CS-Rov-115f56f3c32b8040bccff51855b071d2?pvs=21),Nero,XL,Neoprene,Donna,Siena,No,,75,45.25,29.75,1.616071428571,,28,17.25,75,,,,,,
Neoprene Lungo,"January 8, 2025",Neoprene Lungo IS Pelo (https://www.notion.so/Neoprene-Lungo-IS-Pelo-15bf56f3c32b8011b678df03cac51c03?pvs=21),Nero,L,Neoprene,Donna,Siena,No,,95,54.85,40.15,1.662121212121,,33,21.85,95,,,,,,
Neoprene Lungo,"January 8, 2025",Neoprene Lungo Fly (https://www.notion.so/Neoprene-Lungo-Fly-138f56f3c32b80a5884df86c3cbb20ae?pvs=21),Nero,S,Neoprene,Donna,Siena,No,,75,47.25,27.75,1.575,,30,17.25,75,,,,,,
